,LAS_sens_nonElderly,LAS_spec_nonElderly,MATTS_sens_nonElderly,MATTS_spec_nonElderly,WMAS_sens_nonElderly,WMAS_spec_nonElderly,YAS_sens_nonElderly,YAS_spec_nonElderly,SWAST_sens_nonElderly,SWAST_spec_nonElderly,LAS_sens_Elderly,LAS_spec_Elderly,MATTS_sens_Elderly,MATTS_spec_Elderly,WMAS_sens_Elderly,WMAS_spec_Elderly,YAS_sens_Elderly,YAS_spec_Elderly,SWAST_sens_Elderly,SWAST_spec_Elderly
1466,0.627791563,0.848722986,0.464019851,0.921414538,0.570719603,0.880157171,0.553349876,0.848722986,0.41439206,0.935166994,0.42776204,0.892412231,0.260623229,0.972819932,0.379603399,0.899207248,0.410764873,0.892412231,0.229461756,0.963759909
1467,0.689119171,0.855513308,0.510362694,0.941064639,0.580310881,0.872623574,0.621761658,0.855513308,0.417098446,0.942965779,0.393292683,0.873348018,0.240853659,0.964757709,0.317073171,0.896475771,0.387195122,0.873348018,0.201219512,0.966960352
1468,0.641509434,0.84103512,0.460916442,0.924214418,0.563342318,0.861367837,0.579514825,0.84103512,0.398921833,0.939001848,0.458923513,0.893544734,0.294617564,0.970554926,0.373937677,0.899207248,0.433427762,0.893544734,0.260623229,0.963759909
1469,0.688607595,0.81237911,0.513924051,0.909090909,0.610126582,0.84139265,0.610126582,0.81237911,0.427848101,0.924564797,0.461077844,0.87804878,0.284431138,0.970066519,0.341317365,0.89135255,0.443113772,0.87804878,0.233532934,0.964523282
1470,0.703896104,0.834914611,0.503896104,0.920303605,0.576623377,0.848197343,0.623376623,0.834914611,0.425974026,0.927893738,0.423076923,0.908685969,0.295857988,0.972160356,0.343195266,0.908685969,0.408284024,0.908685969,0.227810651,0.968819599
1471,0.696132597,0.832727273,0.5,0.914545455,0.596685083,0.870909091,0.616022099,0.832727273,0.403314917,0.938181818,0.438016529,0.871706758,0.258953168,0.975945017,0.366391185,0.886597938,0.426997245,0.871706758,0.242424242,0.95303551
1472,0.661835749,0.829317269,0.483091787,0.927710843,0.562801932,0.843373494,0.589371981,0.829317269,0.403381643,0.937751004,0.418918919,0.878752887,0.251351351,0.97113164,0.362162162,0.889145497,0.408108108,0.878752887,0.210810811,0.96073903
1473,0.657824934,0.828037383,0.464190981,0.91588785,0.586206897,0.852336449,0.583554377,0.828037383,0.374005305,0.934579439,0.430412371,0.893867925,0.268041237,0.965801887,0.378865979,0.900943396,0.412371134,0.893867925,0.25,0.968160377
1474,0.725388601,0.817490494,0.512953368,0.922053232,0.595854922,0.866920152,0.652849741,0.817490494,0.476683938,0.937262357,0.462395543,0.868871152,0.281337047,0.958950969,0.364902507,0.875712657,0.448467967,0.868871152,0.228412256,0.948688712
1475,0.648293963,0.824858757,0.472440945,0.93220339,0.569553806,0.86440678,0.553805774,0.824858757,0.417322835,0.939736347,0.471910112,0.903409091,0.311797753,0.968181818,0.365168539,0.922727273,0.457865169,0.903409091,0.280898876,0.964772727
1476,0.687179487,0.823754789,0.476923077,0.909961686,0.597435897,0.844827586,0.625641026,0.823754789,0.415384615,0.936781609,0.421195652,0.90437788,0.247282609,0.966589862,0.328804348,0.911290323,0.394021739,0.90437788,0.241847826,0.957373272
1477,0.676844784,0.851637765,0.488549618,0.942196532,0.575063613,0.868978805,0.592875318,0.851637765,0.417302799,0.946050096,0.433139535,0.881165919,0.247093023,0.967488789,0.363372093,0.891255605,0.415697674,0.881165919,0.235465116,0.958520179
1478,0.656862745,0.811507937,0.490196078,0.91468254,0.578431373,0.851190476,0.583333333,0.811507937,0.424019608,0.942460317,0.417112299,0.864269142,0.237967914,0.957076566,0.331550802,0.882830626,0.414438503,0.864269142,0.203208556,0.952436195
1479,0.653061224,0.821153846,0.443877551,0.921153846,0.553571429,0.846153846,0.581632653,0.821153846,0.37755102,0.942307692,0.40797546,0.876923077,0.254601227,0.969230769,0.334355828,0.893406593,0.395705521,0.876923077,0.236196319,0.963736264
1480,0.642857143,0.830769231,0.477040816,0.936538462,0.558673469,0.838461538,0.576530612,0.830769231,0.420918367,0.940384615,0.389240506,0.881521739,0.243670886,0.969565217,0.351265823,0.901086957,0.379746835,0.881521739,0.224683544,0.955434783
1481,0.713917526,0.847328244,0.512886598,0.917938931,0.608247423,0.874045802,0.644329897,0.847328244,0.463917526,0.940839695,0.418879056,0.884057971,0.256637168,0.966555184,0.362831858,0.907469342,0.410029499,0.884057971,0.233038348,0.947603122
1482,0.671497585,0.807228916,0.471014493,0.921686747,0.565217391,0.837349398,0.601449275,0.807228916,0.410628019,0.923694779,0.431524548,0.885747939,0.260981912,0.967020024,0.387596899,0.90459364,0.408268734,0.885747939,0.266149871,0.956419317
1483,0.683246073,0.835849057,0.515706806,0.922641509,0.586387435,0.869811321,0.594240838,0.835849057,0.458115183,0.954716981,0.418478261,0.874423963,0.285326087,0.961981567,0.33423913,0.882488479,0.399456522,0.874423963,0.225543478,0.956221198
1484,0.686111111,0.813405797,0.483333333,0.922101449,0.613888889,0.849637681,0.586111111,0.813405797,0.427777778,0.932971014,0.405405405,0.85334873,0.281081081,0.961893764,0.351351351,0.884526559,0.394594595,0.85334873,0.243243243,0.952655889
1485,0.660714286,0.821153846,0.479591837,0.944230769,0.540816327,0.888461538,0.568877551,0.821153846,0.410714286,0.971153846,0.396648045,0.891799544,0.240223464,0.961275626,0.312849162,0.900911162,0.374301676,0.891799544,0.220670391,0.962414579
1486,0.675531915,0.854477612,0.468085106,0.947761194,0.579787234,0.876865672,0.585106383,0.854477612,0.441489362,0.957089552,0.427440633,0.891481914,0.248021108,0.964994166,0.350923483,0.893815636,0.411609499,0.891481914,0.248021108,0.95915986
1487,0.685785536,0.863013699,0.498753117,0.949119374,0.600997506,0.876712329,0.610972569,0.863013699,0.433915212,0.962818004,0.450867052,0.880898876,0.26300578,0.958426966,0.361271676,0.885393258,0.433526012,0.880898876,0.228323699,0.953932584
1488,0.63060686,0.81988743,0.45646438,0.930581614,0.548812665,0.857410882,0.564643799,0.81988743,0.398416887,0.945590994,0.445355191,0.883908046,0.275956284,0.968965517,0.396174863,0.897701149,0.420765027,0.883908046,0.275956284,0.957471264
1489,0.649595687,0.80961183,0.479784367,0.905730129,0.566037736,0.839186691,0.552560647,0.80961183,0.423180593,0.924214418,0.424581006,0.884965831,0.25698324,0.970387244,0.354748603,0.894077449,0.407821229,0.884965831,0.229050279,0.952164009
1490,0.66066838,0.812619503,0.506426735,0.929254302,0.593830334,0.852772467,0.588688946,0.812619503,0.439588689,0.938814532,0.409356725,0.879194631,0.260233918,0.954138702,0.31871345,0.903803132,0.391812865,0.879194631,0.210526316,0.954138702
1491,0.649874055,0.80776699,0.503778338,0.918446602,0.549118388,0.846601942,0.571788413,0.80776699,0.428211587,0.930097087,0.391061453,0.890660592,0.237430168,0.964692483,0.318435754,0.902050114,0.374301676,0.890660592,0.195530726,0.958997722
1492,0.673024523,0.831192661,0.490463215,0.935779817,0.604904632,0.867889908,0.607629428,0.831192661,0.449591281,0.930275229,0.43977591,0.880546075,0.263305322,0.969283276,0.369747899,0.902161547,0.431372549,0.880546075,0.266106443,0.955631399
1493,0.654731458,0.859884837,0.488491049,0.936660269,0.57544757,0.869481766,0.616368286,0.859884837,0.388746803,0.934740883,0.436363636,0.879690949,0.281818182,0.974613687,0.351515152,0.892935982,0.412121212,0.879690949,0.260606061,0.971302428
1494,0.680203046,0.845559846,0.510152284,0.932432432,0.609137056,0.88996139,0.609137056,0.845559846,0.426395939,0.932432432,0.47133758,0.870932755,0.289808917,0.960954447,0.369426752,0.883947939,0.455414013,0.870932755,0.261146497,0.944685466
1495,0.704545455,0.812015504,0.532828283,0.924418605,0.613636364,0.823643411,0.628787879,0.812015504,0.436868687,0.914728682,0.485632184,0.878378378,0.301724138,0.96509009,0.356321839,0.880630631,0.465517241,0.878378378,0.247126437,0.956081081
1496,0.654462243,0.863157895,0.455377574,0.945263158,0.590389016,0.884210526,0.588100686,0.863157895,0.421052632,0.955789474,0.458579882,0.889755011,0.295857988,0.966592428,0.360946746,0.896436526,0.437869822,0.889755011,0.269230769,0.962138085
1497,0.634328358,0.843137255,0.482587065,0.947058824,0.554726368,0.870588235,0.534825871,0.843137255,0.415422886,0.947058824,0.439226519,0.878718535,0.276243094,0.973684211,0.372928177,0.897025172,0.419889503,0.878718535,0.254143646,0.962242563
1498,0.684478372,0.818882466,0.521628499,0.911368015,0.603053435,0.851637765,0.600508906,0.818882466,0.450381679,0.93256262,0.409836066,0.868965517,0.237704918,0.952873563,0.352459016,0.881609195,0.393442623,0.868965517,0.224043716,0.950574713
1499,0.664948454,0.820610687,0.49742268,0.923664122,0.62371134,0.849236641,0.597938144,0.820610687,0.456185567,0.944656489,0.434402332,0.870100784,0.256559767,0.95968645,0.355685131,0.880179171,0.413994169,0.870100784,0.247813411,0.950727884
1500,0.700507614,0.849420849,0.497461929,0.924710425,0.609137056,0.88030888,0.616751269,0.849420849,0.431472081,0.942084942,0.418918919,0.857967667,0.289189189,0.958429561,0.362162162,0.881062356,0.4,0.857967667,0.232432432,0.948036952
1501,0.681055156,0.846464646,0.517985612,0.921212121,0.604316547,0.874747475,0.597122302,0.846464646,0.45323741,0.933333333,0.402035623,0.881376038,0.272264631,0.975088968,0.315521628,0.901542112,0.391857506,0.881376038,0.229007634,0.96797153
1502,0.716145833,0.835227273,0.557291667,0.933712121,0.635416667,0.856060606,0.635416667,0.835227273,0.4765625,0.933712121,0.405882353,0.885044643,0.264705882,0.965401786,0.317647059,0.901785714,0.394117647,0.885044643,0.226470588,0.962053571
1503,0.67539267,0.847169811,0.494764398,0.930188679,0.552356021,0.88490566,0.570680628,0.847169811,0.429319372,0.939622642,0.45915493,0.87400681,0.287323944,0.963677639,0.388732394,0.898978434,0.453521127,0.87400681,0.245070423,0.959137344
1504,0.685279188,0.862934363,0.535532995,0.936293436,0.591370558,0.862934363,0.598984772,0.862934363,0.456852792,0.934362934,0.440443213,0.892571429,0.243767313,0.962285714,0.335180055,0.912,0.426592798,0.892571429,0.243767313,0.950857143
1505,0.654040404,0.850775194,0.464646465,0.939922481,0.550505051,0.893410853,0.580808081,0.850775194,0.431818182,0.949612403,0.446685879,0.866141732,0.250720461,0.967379078,0.403458213,0.894263217,0.429394813,0.866141732,0.239193084,0.952755906
1506,0.65535248,0.827977316,0.501305483,0.935727788,0.558746736,0.850661626,0.550913838,0.827977316,0.459530026,0.935727788,0.422222222,0.876712329,0.244444444,0.960045662,0.352777778,0.888127854,0.408333333,0.876712329,0.255555556,0.946347032
1507,0.709923664,0.855491329,0.51653944,0.944123314,0.631043257,0.880539499,0.636132316,0.855491329,0.450381679,0.946050096,0.370262391,0.86450168,0.21574344,0.958566629,0.309037901,0.888017917,0.364431487,0.86450168,0.201166181,0.957446809
1508,0.679292929,0.829457364,0.507575758,0.92248062,0.53030303,0.860465116,0.560606061,0.829457364,0.446969697,0.936046512,0.423529412,0.871651786,0.267647059,0.970982143,0.361764706,0.887276786,0.417647059,0.871651786,0.235294118,0.959821429
1509,0.688654354,0.833020638,0.511873351,0.934333959,0.593667546,0.849906191,0.596306069,0.833020638,0.453825858,0.932457786,0.433604336,0.892733564,0.265582656,0.967704729,0.344173442,0.899653979,0.414634146,0.892733564,0.241192412,0.964244521
1510,0.672413793,0.837944664,0.487684729,0.932806324,0.588669951,0.861660079,0.593596059,0.837944664,0.408866995,0.956521739,0.441260745,0.888387824,0.283667622,0.963923337,0.35530086,0.903043968,0.426934097,0.888387824,0.23782235,0.958286359
1511,0.6375,0.81640625,0.45,0.931640625,0.545,0.828125,0.5725,0.81640625,0.3775,0.94140625,0.416893733,0.895281933,0.288828338,0.963176064,0.365122616,0.899884925,0.397820163,0.895281933,0.242506812,0.953970081
1512,0.662049861,0.814882033,0.534626039,0.921960073,0.578947368,0.836660617,0.576177285,0.814882033,0.470914127,0.938294011,0.427350427,0.892655367,0.250712251,0.972881356,0.321937322,0.916384181,0.41025641,0.892655367,0.222222222,0.972881356
1513,0.673218673,0.823762376,0.515970516,0.926732673,0.594594595,0.843564356,0.597051597,0.823762376,0.437346437,0.936633663,0.412087912,0.850917431,0.260989011,0.941513761,0.324175824,0.872706422,0.398351648,0.850917431,0.222527473,0.943807339
1514,0.634517766,0.837837838,0.444162437,0.924710425,0.527918782,0.868725869,0.568527919,0.837837838,0.388324873,0.947876448,0.437853107,0.87414966,0.245762712,0.964852608,0.344632768,0.878684807,0.418079096,0.87414966,0.211864407,0.953514739
1515,0.66395664,0.836095764,0.490514905,0.931860037,0.574525745,0.854511971,0.585365854,0.836095764,0.430894309,0.924493554,0.402203857,0.872852234,0.239669421,0.959908362,0.325068871,0.894616266,0.385674931,0.872852234,0.236914601,0.940435281
1516,0.638755981,0.829959514,0.485645933,0.921052632,0.56937799,0.872469636,0.564593301,0.829959514,0.423444976,0.929149798,0.433908046,0.885135135,0.267241379,0.966216216,0.327586207,0.898648649,0.416666667,0.885135135,0.244252874,0.959459459
1517,0.681704261,0.826510721,0.461152882,0.920077973,0.604010025,0.851851852,0.604010025,0.826510721,0.403508772,0.925925926,0.462184874,0.875995449,0.235294118,0.963594994,0.364145658,0.897610922,0.445378151,0.875995449,0.224089636,0.960182025
1518,0.667487685,0.818181818,0.458128079,0.92687747,0.583743842,0.839920949,0.578817734,0.818181818,0.401477833,0.922924901,0.430267062,0.885428254,0.275964392,0.96996663,0.338278932,0.896551724,0.412462908,0.885428254,0.252225519,0.963292547
1519,0.666666667,0.821493625,0.512396694,0.923497268,0.575757576,0.832422587,0.595041322,0.821493625,0.41322314,0.918032787,0.437665782,0.895227008,0.24668435,0.966239814,0.360742706,0.90104773,0.419098143,0.895227008,0.228116711,0.966239814
1520,0.666666667,0.83234714,0.479012346,0.915187377,0.567901235,0.863905325,0.585185185,0.83234714,0.412345679,0.934911243,0.389830508,0.896825397,0.257062147,0.967120181,0.347457627,0.905895692,0.381355932,0.896825397,0.223163842,0.96031746
1521,0.628019324,0.841365462,0.461352657,0.939759036,0.528985507,0.863453815,0.54589372,0.841365462,0.40821256,0.937751004,0.415472779,0.88162345,0.246418338,0.977452086,0.340974212,0.890642616,0.398280802,0.88162345,0.229226361,0.967305524
1522,0.660621762,0.844106464,0.476683938,0.923954373,0.559585492,0.872623574,0.567357513,0.844106464,0.411917098,0.933460076,0.386554622,0.882821388,0.25210084,0.970420933,0.319327731,0.887372014,0.366946779,0.882821388,0.240896359,0.967007964
1523,0.663072776,0.833641405,0.482479784,0.927911275,0.587601078,0.874306839,0.598382749,0.833641405,0.409703504,0.931608133,0.443478261,0.888888889,0.243478261,0.96969697,0.342028986,0.898989899,0.428985507,0.888888889,0.220289855,0.956228956
1524,0.670241287,0.838589981,0.466487936,0.93877551,0.587131367,0.86270872,0.616621984,0.838589981,0.402144772,0.948051948,0.416666667,0.889269406,0.247222222,0.97260274,0.330555556,0.906392694,0.402777778,0.889269406,0.230555556,0.956621005
1525,0.693766938,0.828729282,0.517615176,0.915285451,0.604336043,0.867403315,0.615176152,0.828729282,0.422764228,0.928176796,0.425770308,0.866894198,0.274509804,0.962457338,0.369747899,0.877133106,0.403361345,0.866894198,0.25210084,0.93629124
1526,0.713917526,0.849236641,0.515463918,0.933206107,0.592783505,0.875954198,0.62371134,0.849236641,0.469072165,0.944656489,0.451948052,0.909518214,0.27012987,0.972972973,0.358441558,0.91186839,0.441558442,0.909518214,0.231168831,0.965922444
1527,0.681704261,0.824561404,0.49122807,0.910331384,0.591478697,0.847953216,0.601503759,0.824561404,0.446115288,0.923976608,0.480113636,0.892533937,0.298295455,0.976244344,0.369318182,0.907239819,0.448863636,0.892533937,0.269886364,0.964932127
1528,0.672588832,0.828185328,0.469543147,0.915057915,0.596446701,0.835907336,0.611675127,0.828185328,0.421319797,0.916988417,0.415730337,0.875,0.25,0.956818182,0.370786517,0.884090909,0.404494382,0.875,0.235955056,0.954545455
1529,0.679045093,0.839252336,0.474801061,0.921495327,0.618037135,0.859813084,0.623342175,0.839252336,0.397877984,0.936448598,0.428152493,0.869273743,0.24340176,0.956424581,0.343108504,0.889385475,0.410557185,0.869273743,0.249266862,0.955307263
1530,0.706329114,0.843326886,0.516455696,0.938104449,0.6,0.864603482,0.617721519,0.843326886,0.437974684,0.936170213,0.437317784,0.893617021,0.236151603,0.9731243,0.358600583,0.90593505,0.411078717,0.893617021,0.189504373,0.964165733
1531,0.629820051,0.816443595,0.444730077,0.919694073,0.586118252,0.848948375,0.57840617,0.816443595,0.403598972,0.931166348,0.413888889,0.859589041,0.227777778,0.952054795,0.305555556,0.878995434,0.391666667,0.859589041,0.208333333,0.944063927
1532,0.638020833,0.831439394,0.497395833,0.935606061,0.565104167,0.854166667,0.552083333,0.831439394,0.442708333,0.929924242,0.448571429,0.873589165,0.271428571,0.961625282,0.348571429,0.88261851,0.422857143,0.873589165,0.245714286,0.945823928
1533,0.689223058,0.805068226,0.536340852,0.923976608,0.591478697,0.846003899,0.593984962,0.805068226,0.45112782,0.925925926,0.40509915,0.875424689,0.257790368,0.964892412,0.303116147,0.890147225,0.368271955,0.875424689,0.21529745,0.945639864
1534,0.675257732,0.830152672,0.489690722,0.923664122,0.582474227,0.847328244,0.608247423,0.830152672,0.425257732,0.938931298,0.448179272,0.885096701,0.277310924,0.96814562,0.37254902,0.911262799,0.431372549,0.885096701,0.254901961,0.955631399
1535,0.655778894,0.8307393,0.487437186,0.928015564,0.590452261,0.859922179,0.587939698,0.8307393,0.424623116,0.937743191,0.475138122,0.881006865,0.259668508,0.966819222,0.345303867,0.894736842,0.453038674,0.881006865,0.223756906,0.962242563
1536,0.649746193,0.845559846,0.464467005,0.928571429,0.573604061,0.862934363,0.576142132,0.845559846,0.434010152,0.942084942,0.473829201,0.880870561,0.289256198,0.963344788,0.388429752,0.898052692,0.443526171,0.880870561,0.275482094,0.965635739
1537,0.689393939,0.823643411,0.537878788,0.92248062,0.575757576,0.862403101,0.593434343,0.823643411,0.464646465,0.936046512,0.451704545,0.881221719,0.261363636,0.964932127,0.360795455,0.890271493,0.434659091,0.881221719,0.25,0.954751131
1538,0.648793566,0.842300557,0.442359249,0.936920223,0.568364611,0.875695733,0.579088472,0.842300557,0.386058981,0.957328386,0.437106918,0.88453159,0.242138365,0.970588235,0.358490566,0.90087146,0.421383648,0.88453159,0.213836478,0.962962963
1539,0.652406417,0.849442379,0.481283422,0.934944238,0.558823529,0.856877323,0.564171123,0.849442379,0.406417112,0.949814126,0.373088685,0.888888889,0.232415902,0.97469747,0.330275229,0.899889989,0.351681957,0.888888889,0.22324159,0.9669967
1540,0.668304668,0.833663366,0.511056511,0.926732673,0.594594595,0.857425743,0.587223587,0.833663366,0.432432432,0.936633663,0.402777778,0.894977169,0.266666667,0.971461187,0.333333333,0.909817352,0.380555556,0.894977169,0.227777778,0.969178082
1541,0.661870504,0.812121212,0.503597122,0.923232323,0.570743405,0.842424242,0.592326139,0.812121212,0.446043165,0.933333333,0.451704545,0.877828054,0.28125,0.968325792,0.366477273,0.891402715,0.434659091,0.877828054,0.252840909,0.959276018
1542,0.685929648,0.83463035,0.484924623,0.914396887,0.560301508,0.856031128,0.587939698,0.83463035,0.422110553,0.926070039,0.394594595,0.881062356,0.243243243,0.958429561,0.310810811,0.879907621,0.378378378,0.881062356,0.216216216,0.944572748
1543,0.672727273,0.815939279,0.480519481,0.920303605,0.563636364,0.834914611,0.584415584,0.815939279,0.405194805,0.927893738,0.419939577,0.887292818,0.223564955,0.971270718,0.329305136,0.900552486,0.404833837,0.887292818,0.211480363,0.965745856
1544,0.687830688,0.825842697,0.452380952,0.926966292,0.584656085,0.857677903,0.619047619,0.825842697,0.367724868,0.940074906,0.429378531,0.888888889,0.276836158,0.965986395,0.316384181,0.912698413,0.40960452,0.888888889,0.214689266,0.953514739
1545,0.647342995,0.83935743,0.490338164,0.925702811,0.579710145,0.863453815,0.584541063,0.83935743,0.396135266,0.93373494,0.43697479,0.88850967,0.260504202,0.961319681,0.333333333,0.907849829,0.431372549,0.88850967,0.210084034,0.955631399
1546,0.694235589,0.812865497,0.526315789,0.912280702,0.604010025,0.83625731,0.601503759,0.812865497,0.468671679,0.92202729,0.420454545,0.882352941,0.286931818,0.9739819,0.366477273,0.904977376,0.394886364,0.882352941,0.25,0.96040724
1547,0.6825,0.830078125,0.485,0.931640625,0.6275,0.8515625,0.63,0.830078125,0.42,0.935546875,0.436111111,0.888127854,0.227777778,0.96803653,0.363888889,0.900684932,0.419444444,0.888127854,0.202777778,0.956621005
1548,0.640963855,0.847082495,0.462650602,0.945674044,0.54939759,0.883299799,0.585542169,0.847082495,0.424096386,0.949698189,0.474285714,0.866817156,0.311428571,0.954853273,0.411428571,0.873589165,0.442857143,0.866817156,0.274285714,0.946952596
1549,0.682382134,0.799607073,0.496277916,0.923379175,0.607940447,0.836935167,0.615384615,0.799607073,0.404466501,0.927308448,0.454277286,0.870680045,0.274336283,0.959866221,0.395280236,0.891861761,0.433628319,0.870680045,0.280235988,0.950947603
1550,0.664864865,0.850553506,0.491891892,0.92804428,0.597297297,0.883763838,0.57027027,0.850553506,0.445945946,0.961254613,0.452991453,0.881355932,0.273504274,0.963841808,0.37037037,0.89039548,0.438746439,0.881355932,0.253561254,0.95819209
1551,0.656675749,0.849541284,0.504087193,0.932110092,0.566757493,0.867889908,0.577656676,0.849541284,0.438692098,0.943119266,0.442253521,0.886492622,0.290140845,0.971623156,0.352112676,0.896708286,0.41971831,0.886492622,0.247887324,0.95800227
1552,0.700258398,0.838095238,0.532299742,0.921904762,0.599483204,0.862857143,0.620155039,0.838095238,0.434108527,0.939047619,0.461325967,0.895881007,0.259668508,0.971395881,0.309392265,0.900457666,0.428176796,0.895881007,0.259668508,0.956521739
1553,0.650753769,0.838521401,0.464824121,0.929961089,0.572864322,0.86381323,0.565326633,0.838521401,0.434673367,0.941634241,0.394285714,0.889390519,0.237142857,0.963882619,0.314285714,0.900677201,0.382857143,0.889390519,0.185714286,0.96275395
1554,0.665782493,0.831775701,0.461538462,0.928971963,0.586206897,0.854205607,0.591511936,0.831775701,0.416445623,0.942056075,0.418803419,0.863276836,0.239316239,0.967231638,0.321937322,0.883615819,0.404558405,0.863276836,0.216524217,0.946892655
1555,0.675062972,0.825242718,0.501259446,0.92038835,0.594458438,0.86407767,0.594458438,0.825242718,0.395465995,0.959223301,0.412650602,0.903761062,0.28313253,0.978982301,0.343373494,0.924778761,0.394578313,0.903761062,0.25,0.971238938
1556,0.713910761,0.792843691,0.535433071,0.888888889,0.6167979,0.832391714,0.653543307,0.792843691,0.448818898,0.907721281,0.452574526,0.880046136,0.254742547,0.961937716,0.390243902,0.904267589,0.430894309,0.880046136,0.25203252,0.951557093
1557,0.665809769,0.79541109,0.496143959,0.90248566,0.539845758,0.839388145,0.588688946,0.79541109,0.393316195,0.910133843,0.453781513,0.883959044,0.246498599,0.967007964,0.350140056,0.88850967,0.445378151,0.883959044,0.207282913,0.959044369
1558,0.669354839,0.822222222,0.489247312,0.912962963,0.575268817,0.855555556,0.567204301,0.822222222,0.435483871,0.935185185,0.409972299,0.877714286,0.235457064,0.962285714,0.343490305,0.898285714,0.390581717,0.877714286,0.221606648,0.950857143
1559,0.704878049,0.862549801,0.497560976,0.950199203,0.597560976,0.880478088,0.641463415,0.862549801,0.434146341,0.942231076,0.458461538,0.891328211,0.310769231,0.967069155,0.363076923,0.89791438,0.443076923,0.891328211,0.246153846,0.954994512
1560,0.680798005,0.843444227,0.476309227,0.941291585,0.596009975,0.86888454,0.608478803,0.843444227,0.408977556,0.939334638,0.42172524,0.867822319,0.249201278,0.958829902,0.345047923,0.890574215,0.405750799,0.867822319,0.239616613,0.962080173
1561,0.67989418,0.853932584,0.515873016,0.938202247,0.587301587,0.868913858,0.595238095,0.853932584,0.444444444,0.943820225,0.421652422,0.875706215,0.247863248,0.961581921,0.353276353,0.889265537,0.39031339,0.875706215,0.236467236,0.952542373
1562,0.65394402,0.838150289,0.465648855,0.938342967,0.569974555,0.851637765,0.575063613,0.838150289,0.430025445,0.94026975,0.417344173,0.871972318,0.262872629,0.960784314,0.311653117,0.891580161,0.401084011,0.871972318,0.224932249,0.952710496
1563,0.689922481,0.857142857,0.465116279,0.952380952,0.583979328,0.866666667,0.622739018,0.857142857,0.405684755,0.96,0.418032787,0.871264368,0.221311475,0.968965517,0.322404372,0.885057471,0.404371585,0.871264368,0.199453552,0.96091954
1564,0.675461741,0.834896811,0.530343008,0.938086304,0.562005277,0.8630394,0.580474934,0.834896811,0.430079156,0.941838649,0.431085044,0.879329609,0.263929619,0.966480447,0.346041056,0.903910615,0.416422287,0.879329609,0.228739003,0.963128492
1565,0.694656489,0.836223507,0.488549618,0.938342967,0.577608142,0.876685934,0.615776081,0.836223507,0.409669211,0.955684008,0.438547486,0.886104784,0.245810056,0.965831435,0.329608939,0.902050114,0.405027933,0.886104784,0.217877095,0.963553531
1566,0.6796875,0.84280303,0.447916667,0.939393939,0.575520833,0.876893939,0.611979167,0.84280303,0.390625,0.946969697,0.440729483,0.890848953,0.26443769,0.976846748,0.349544073,0.905181918,0.416413374,0.890848953,0.261398176,0.97353914
1567,0.722772277,0.844488189,0.534653465,0.937007874,0.576732673,0.883858268,0.621287129,0.844488189,0.455445545,0.933070866,0.468926554,0.882086168,0.296610169,0.969387755,0.381355932,0.903628118,0.446327684,0.882086168,0.288135593,0.96031746
1568,0.662125341,0.829357798,0.493188011,0.91559633,0.623978202,0.866055046,0.591280654,0.829357798,0.422343324,0.932110092,0.41160221,0.885583524,0.251381215,0.971395881,0.356353591,0.899313501,0.406077348,0.885583524,0.20441989,0.949656751
1569,0.674185464,0.824561404,0.503759398,0.949317739,0.588972431,0.855750487,0.578947368,0.824561404,0.458646617,0.937621832,0.403269755,0.878020713,0.226158038,0.972382048,0.324250681,0.904487917,0.392370572,0.878020713,0.198910082,0.95972382
1570,0.631979695,0.859073359,0.454314721,0.936293436,0.545685279,0.893822394,0.560913706,0.859073359,0.393401015,0.945945946,0.417910448,0.882352941,0.262686567,0.971143174,0.295522388,0.902330744,0.4,0.882352941,0.220895522,0.962264151
1571,0.673076923,0.806451613,0.485576923,0.913306452,0.581730769,0.852822581,0.603365385,0.806451613,0.420673077,0.931451613,0.45480226,0.87755102,0.296610169,0.969387755,0.350282486,0.896825397,0.440677966,0.87755102,0.237288136,0.954648526
1572,0.646464646,0.802325581,0.467171717,0.912790698,0.535353535,0.835271318,0.550505051,0.802325581,0.414141414,0.949612403,0.407624633,0.882681564,0.258064516,0.962011173,0.322580645,0.888268156,0.395894428,0.882681564,0.190615836,0.950837989
1573,0.693670886,0.829787234,0.534177215,0.905222437,0.602531646,0.854932302,0.610126582,0.829787234,0.465822785,0.940038685,0.431884058,0.864197531,0.252173913,0.964085297,0.32173913,0.898989899,0.414492754,0.864197531,0.228985507,0.950617284
1574,0.726287263,0.82320442,0.547425474,0.926335175,0.639566396,0.843462247,0.66395664,0.82320442,0.447154472,0.933701657,0.415472779,0.875986471,0.266475645,0.972942503,0.346704871,0.888387824,0.401146132,0.875986471,0.243553009,0.954904171
1575,0.694444444,0.84057971,0.527777778,0.936594203,0.613888889,0.844202899,0.588888889,0.84057971,0.472222222,0.940217391,0.456140351,0.868008949,0.277777778,0.959731544,0.359649123,0.876957494,0.447368421,0.868008949,0.236842105,0.94966443
1576,0.645476773,0.846918489,0.476772616,0.930417495,0.596577017,0.866799205,0.591687042,0.846918489,0.403422983,0.93638171,0.430412371,0.876179245,0.273195876,0.968160377,0.350515464,0.889150943,0.420103093,0.876179245,0.25,0.954009434
1577,0.628361858,0.815109344,0.427872861,0.918489066,0.518337408,0.854870775,0.557457213,0.815109344,0.364303178,0.942345924,0.453757225,0.884269663,0.268786127,0.968539326,0.335260116,0.895505618,0.424855491,0.884269663,0.24566474,0.964044944
